class,x1,y1,z1,v1,x2,y2,z2,v2,x3,y3,z3,v3,x4,y4,z4,v4,x5,y5,z5,v5,x6,y6,z6,v6,x7,y7,z7,v7,x8,y8,z8,v8,x9,y9,z9,v9,x10,y10,z10,v10,x11,y11,z11,v11,x12,y12,z12,v12,x13,y13,z13,v13,x14,y14,z14,v14,x15,y15,z15,v15,x16,y16,z16,v16,x17,y17,z17,v17,x18,y18,z18,v18,x19,y19,z19,v19,x20,y20,z20,v20,x21,y21,z21,v21,x22,y22,z22,v22,x23,y23,z23,v23,x24,y24,z24,v24,x25,y25,z25,v25,x26,y26,z26,v26,x27,y27,z27,v27,x28,y28,z28,v28,x29,y29,z29,v29,x30,y30,z30,v30,x31,y31,z31,v31,x32,y32,z32,v32,x33,y33,z33,v33
Correct,0.49151524901390076,0.6387649178504944,-0.3072417974472046,0.9999964237213135,0.5053430199623108,0.6044802069664001,-0.23041996359825134,0.9999938011169434,0.5148769021034241,0.6068189144134521,-0.2301790714263916,0.9999908208847046,0.5238910913467407,0.6094496250152588,-0.2297065705060959,0.9999931454658508,0.476254403591156,0.606400191783905,-0.2251233607530594,0.9999940991401672,0.4657878279685974,0.6103143692016602,-0.22508230805397034,0.9999917149543762,0.45511555671691895,0.6148244142532349,-0.22531668841838837,0.9999945759773254,0.5365587472915649,0.6415842175483704,0.040551938116550446,0.9999908804893494,0.43706583976745605,0.6483863592147827,0.0670587569475174,0.9999951124191284,0.5118423104286194,0.6962133646011353,-0.22295255959033966,0.9999833703041077,0.472694456577301,0.7004238963127136,-0.2140917032957077,0.9999874830245972,0.620429277420044,0.8607536554336548,0.027003437280654907,0.9984229803085327,0.36134621500968933,0.8778079748153687,0.00033094632090069354,0.9986973404884338,0.7442811727523804,0.5541254878044128,-0.17956633865833282,0.9912455677986145,0.2602451741695404,0.5747054815292358,-0.1942463517189026,0.9964674711227417,0.7620046138763428,0.21714550256729126,-0.34589678049087524,0.990332841873169,0.2845359742641449,0.22434771060943604,-0.3285418152809143,0.9885309934616089,0.7712119817733765,0.12815314531326294,-0.4398100972175598,0.9774330258369446,0.2818683385848999,0.14715859293937683,-0.433654248714447,0.9560226202011108,0.7532108426094055,0.122109055519104,-0.45502597093582153,0.9803486466407776,0.30639171600341797,0.13316147029399872,-0.3949344754219055,0.9638851881027222,0.7452720403671265,0.1534266322851181,-0.382134348154068,0.9800529479980469,0.31411129236221313,0.15999142825603485,-0.33921223878860474,0.9655911922454834,0.614274799823761,1.6007000207901,-0.03386656194925308,0.033470239490270615,0.4301477074623108,1.611730933189392,0.036954790353775024,0.03494853526353836,0.6057960987091064,2.2487120628356934,-0.24136412143707275,0.007008917164057493,0.43535947799682617,2.2330002784729004,-0.1918807327747345,0.0035269535146653652,0.6142325401306152,2.8233752250671387,0.025886621326208115,0.00017078995006158948,0.426821231842041,2.86122989654541,-0.16945606470108032,0.00010099659266415983,0.6148002743721008,2.9049835205078125,0.027719011530280113,0.00021289967116899788,0.426021009683609,2.9493844509124756,-0.18591314554214478,0.00015533532132394612,0.5962963104248047,2.9927241802215576,-0.4038136601448059,0.0002788459532894194,0.45199546217918396,3.0262234210968018,-0.6634486317634583,0.00040683356928639114
Correct,0.49177488684654236,0.6390824913978577,-0.3091534376144409,0.9999966025352478,0.505368709564209,0.6047112941741943,-0.23224878311157227,0.9999942183494568,0.5148983001708984,0.6069839000701904,-0.23197944462299347,0.9999913573265076,0.5239254832267761,0.6095673441886902,-0.2315516471862793,0.999993622303009,0.47629237174987793,0.6068212985992432,-0.22849969565868378,0.9999944567680359,0.4658432900905609,0.6108083128929138,-0.2283698320388794,0.9999921917915344,0.4551733136177063,0.6154577732086182,-0.22853322327136993,0.9999949336051941,0.5365921854972839,0.6416131258010864,0.04112067446112633,0.9999914169311523,0.43710556626319885,0.6491751670837402,0.06566713005304337,0.9999954104423523,0.5121663212776184,0.6963573098182678,-0.22389698028564453,0.9999843239784241,0.4731248915195465,0.7012248039245605,-0.2171526700258255,0.9999881386756897,0.6206277012825012,0.860884428024292,0.038588736206293106,0.9985089898109436,0.36176884174346924,0.8777746558189392,0.009880807250738144,0.9987760782241821,0.7458707094192505,0.5546271800994873,-0.1701536774635315,0.9913460612297058,0.2587047815322876,0.5763814449310303,-0.18237906694412231,0.9966433644294739,0.7620850205421448,0.217649444937706,-0.3468717932701111,0.9903336763381958,0.28409725427627563,0.22311736643314362,-0.3279951214790344,0.9888460040092468,0.7714093923568726,0.1285424381494522,-0.4390488564968109,0.9774806499481201,0.2808366119861603,0.1465218961238861,-0.43288731575012207,0.9569919109344482,0.7532464265823364,0.12185412645339966,-0.4474508762359619,0.9804272055625916,0.3053763806819916,0.13411007821559906,-0.38993194699287415,0.9646389484405518,0.7451730370521545,0.15386302769184113,-0.37771937251091003,0.9802384376525879,0.3134191632270813,0.16105805337429047,-0.3376399874687195,0.9664404392242432,0.6144415140151978,1.601327657699585,-0.033713631331920624,0.03679955378174782,0.4296392500400543,1.6120437383651733,0.03685854747891426,0.0386505089700222,0.6057612299919128,2.249208688735962,-0.24160054326057434,0.0066897692158818245,0.4348977208137512,2.2334673404693604,-0.2244224101305008,0.003452904289588332,0.6139972805976868,2.8268511295318604,0.012502411380410194,0.000162787880981341,0.4263641834259033,2.863347291946411,-0.22081689536571503,9.604430670151487e-05,0.6146258115768433,2.9076473712921143,0.011807745322585106,0.00020508715533651412,0.4256097376346588,2.950888156890869,-0.23887920379638672,0.00014960086264181882,0.59601891040802,2.9958248138427734,-0.42720359563827515,0.00026228223578073084,0.4515503942966461,3.0294158458709717,-0.7336763143539429,0.0003852430381812155
Correct,0.4915412962436676,0.6391873955726624,-0.3242532014846802,0.9999966025352478,0.504985511302948,0.6047609448432922,-0.24753716588020325,0.9999943375587463,0.5145231485366821,0.6070025563240051,-0.24727459251880646,0.9999914765357971,0.5235735774040222,0.6095767021179199,-0.24686548113822937,0.9999937415122986,0.47615891695022583,0.6069397330284119,-0.24323709309101105,0.9999945163726807,0.46578875184059143,0.6109521389007568,-0.24308352172374725,0.9999922513961792,0.45513716340065,0.6156600117683411,-0.24325868487358093,0.9999949932098389,0.5364600419998169,0.6417279243469238,0.02607736922800541,0.9999915361404419,0.4370892643928528,0.6496233344078064,0.055221062153577805,0.9999954104423523,0.5119157433509827,0.6966857314109802,-0.23968759179115295,0.9999844431877136,0.47292810678482056,0.7020384073257446,-0.23200111091136932,0.9999880194664001,0.6207796931266785,0.8610608577728271,0.030074184760451317,0.9985208511352539,0.3618324100971222,0.8772061467170715,0.005311941262334585,0.9987725615501404,0.7469234466552734,0.5571813583374023,-0.17239627242088318,0.9911320209503174,0.25838395953178406,0.5788994431495667,-0.18035951256752014,0.9966265559196472,0.7621418237686157,0.21674282848834991,-0.34905508160591125,0.9898598790168762,0.28334590792655945,0.22474099695682526,-0.3271779417991638,0.9880399107933044,0.7713717818260193,0.12816312909126282,-0.44013944268226624,0.9767040014266968,0.27990278601646423,0.14846082031726837,-0.43048208951950073,0.9546682238578796,0.7532469034194946,0.12278924882411957,-0.4485092759132385,0.9798139929771423,0.3045486509799957,0.13604412972927094,-0.3865612745285034,0.96274733543396,0.7453016638755798,0.15478430688381195,-0.3779371678829193,0.979706346988678,0.3132052421569824,0.1629919558763504,-0.3353787064552307,0.9648313522338867,0.6144531965255737,1.601508617401123,-0.03384878486394882,0.037914685904979706,0.4293665289878845,1.6139839887619019,0.036995403468608856,0.03960069268941879,0.6068338751792908,2.2501304149627686,-0.23739393055438995,0.0065338448621332645,0.4350121021270752,2.2372004985809326,-0.2046201229095459,0.0034237769432365894,0.6155740022659302,2.8284411430358887,0.025051597505807877,0.00016162690008059144,0.42672938108444214,2.8663666248321533,-0.18742713332176208,9.535691060591489e-05,0.6170393228530884,2.9089574813842773,0.025234054774045944,0.00020455519552342594,0.42610740661621094,2.9536983966827393,-0.20434491336345673,0.00015121165779419243,0.5961085557937622,2.997631788253784,-0.4130725860595703,0.0002546443429309875,0.451779305934906,3.0319061279296875,-0.6938465237617493,0.00037798736593686044
Correct,0.4918335974216461,0.639991044998169,-0.3818571865558624,0.9999966025352478,0.5050010681152344,0.6051105260848999,-0.3040071427822113,0.9999943971633911,0.5145363211631775,0.6072893142700195,-0.30378544330596924,0.9999915361404419,0.5235873460769653,0.6098297238349915,-0.3034403622150421,0.9999938011169434,0.47627145051956177,0.6072247624397278,-0.30100589990615845,0.9999945759773254,0.46601977944374084,0.6111651659011841,-0.30089670419692993,0.9999922513961792,0.45552268624305725,0.6158450245857239,-0.30106067657470703,0.9999949932098389,0.5364904999732971,0.6419742703437805,-0.013621141202747822,0.9999915957450867,0.43722838163375854,0.6501842737197876,0.01140829361975193,0.9999954104423523,0.5120980739593506,0.6974176168441772,-0.2903938889503479,0.999984622001648,0.47354334592819214,0.7031262516975403,-0.2841918468475342,0.9999880790710449,0.6213158369064331,0.8612022995948792,0.009562762454152107,0.9985505938529968,0.3620479702949524,0.877843976020813,-0.011579002253711224,0.9987980127334595,0.7471135854721069,0.5597661137580872,-0.19930608570575714,0.9912601113319397,0.25758522748947144,0.5803789496421814,-0.19007360935211182,0.9967706203460693,0.7624968886375427,0.21933816373348236,-0.4000306725502014,0.9897063374519348,0.28280144929885864,0.22621281445026398,-0.34614911675453186,0.9880207180976868,0.7714345455169678,0.13053609430789948,-0.4964241087436676,0.9763215184211731,0.27843087911605835,0.14980654418468475,-0.45364731550216675,0.9543344974517822,0.7530350685119629,0.12476015090942383,-0.5014231204986572,0.9795070886611938,0.3019241988658905,0.13626641035079956,-0.41816726326942444,0.9624595046043396,0.7453650236129761,0.15667320787906647,-0.42832034826278687,0.9794906973838806,0.31068772077560425,0.16333626210689545,-0.3580065071582794,0.9646767377853394,0.6171419024467468,1.6025193929672241,-0.033907242119312286,0.040059421211481094,0.43177279829978943,1.6167100667953491,0.03705524653196335,0.04178774356842041,0.6106033325195312,2.2532458305358887,-0.2354433238506317,0.006433556322008371,0.43640977144241333,2.243380308151245,-0.19503788650035858,0.00344658549875021,0.6174163818359375,2.8362457752227783,0.037921689450740814,0.0001639792462810874,0.4271654188632965,2.8737447261810303,-0.1679387092590332,9.71145709627308e-05,0.6190740466117859,2.916919708251953,0.039067186415195465,0.00021041912259534,0.42645159363746643,2.961124897003174,-0.1845519244670868,0.0001589842577232048,0.5967846512794495,3.0040903091430664,-0.40360862016677856,0.00024921016301959753,0.452004611492157,3.0396854877471924,-0.6796152591705322,0.0003746196744032204
Correct,0.49216121435165405,0.6401017904281616,-0.39122551679611206,0.9999966025352478,0.5052202343940735,0.6052690148353577,-0.31232333183288574,0.9999945163726807,0.5147207975387573,0.6074564456939697,-0.31211531162261963,0.9999916553497314,0.5237083435058594,0.6100063920021057,-0.31174224615097046,0.9999939203262329,0.47657713294029236,0.6072356700897217,-0.3107454478740692,0.9999946355819702,0.46641507744789124,0.6111589670181274,-0.31063997745513916,0.9999923706054688,0.4559587836265564,0.6157798767089844,-0.31078261137008667,0.9999950528144836,0.5365071892738342,0.6421213150024414,-0.019351473078131676,0.9999916553497314,0.4372324049472809,0.6502286195755005,-0.00016748381312936544,0.9999954700469971,0.5121510624885559,0.6976550817489624,-0.29885348677635193,0.9999849200248718,0.47376760840415955,0.7031359076499939,-0.29455652832984924,0.9999882578849792,0.6224018931388855,0.8609477281570435,0.00826846994459629,0.9985756278038025,0.36161497235298157,0.8779895305633545,-0.01897151954472065,0.9988101720809937,0.7524970769882202,0.560757040977478,-0.20359718799591064,0.9913414716720581,0.24689117074012756,0.5818068385124207,-0.1984926015138626,0.9969046711921692,0.7627497911453247,0.21965613961219788,-0.4028138518333435,0.9896813631057739,0.27765268087387085,0.22737307846546173,-0.3544237017631531,0.988213837146759,0.771652102470398,0.13223989307880402,-0.4971185624599457,0.9762446880340576,0.27254119515419006,0.15031497180461884,-0.4612513482570648,0.9547118544578552,0.7530218362808228,0.12516692280769348,-0.4973927140235901,0.9794623255729675,0.2937617301940918,0.13694721460342407,-0.42571163177490234,0.96281898021698,0.745464563369751,0.15712563693523407,-0.4290772080421448,0.9794844388961792,0.30200308561325073,0.16432932019233704,-0.3663233816623688,0.9650696516036987,0.6172729730606079,1.6030610799789429,-0.03399508818984032,0.040755745023489,0.43151527643203735,1.6186416149139404,0.03714919835329056,0.042279794812202454,0.6108225584030151,2.256782293319702,-0.23214681446552277,0.0065015037544071674,0.43621689081192017,2.2470600605010986,-0.1931764930486679,0.0035460747312754393,0.6179318428039551,2.842574119567871,0.0459260530769825,0.000170546438312158,0.42771801352500916,2.875927448272705,-0.15930341184139252,9.865473839454353e-05,0.6196227669715881,2.9241886138916016,0.04709514603018761,0.00021800570539198816,0.4270835518836975,2.962808609008789,-0.17474576830863953,0.00016692712961230427,0.5973277688026428,3.008685350418091,-0.397992879152298,0.00024699236382730305,0.45341578125953674,3.0427489280700684,-0.6709235310554504,0.00037512139533646405
Correct,0.4921104311943054,0.6402296423912048,-0.3971940279006958,0.9999966025352478,0.5052167773246765,0.6052629947662354,-0.32067152857780457,0.9999945759773254,0.5147436857223511,0.6074374914169312,-0.3204106390476227,0.999991774559021,0.5237259268760681,0.6099882125854492,-0.32003548741340637,0.9999940395355225,0.4764266610145569,0.6072459816932678,-0.31615716218948364,0.999994695186615,0.4662229120731354,0.6111932992935181,-0.316000759601593,0.9999923706054688,0.45569682121276855,0.6158897280693054,-0.31613749265670776,0.9999951124191284,0.5367676019668579,0.6421434283256531,-0.029447874054312706,0.999991774559021,0.43693429231643677,0.6516348123550415,0.001931160339154303,0.9999955296516418,0.5121785402297974,0.6983452439308167,-0.3052756190299988,0.9999850392341614,0.4737412929534912,0.7039492130279541,-0.2967771887779236,0.999988317489624,0.6254492998123169,0.8615190386772156,0.0036218687891960144,0.9985823035240173,0.3616740107536316,0.8826388120651245,-0.017298612743616104,0.9988238215446472,0.7709602117538452,0.5788902044296265,-0.21609704196453094,0.9913528561592102,0.23445665836334229,0.5994075536727905,-0.1781359165906906,0.9970006346702576,0.7686902284622192,0.23663455247879028,-0.41175729036331177,0.989318311214447,0.26747485995292664,0.2360488325357437,-0.318986713886261,0.9880109429359436,0.7743662595748901,0.14762623608112335,-0.5041103959083557,0.9753358960151672,0.2640818953514099,0.16315139830112457,-0.4258754849433899,0.9536325931549072,0.7550310492515564,0.13825003802776337,-0.5032848119735718,0.9787326455116272,0.28363871574401855,0.15027843415737152,-0.38585126399993896,0.9620625972747803,0.7485744953155518,0.17465776205062866,-0.4374796450138092,0.9788690805435181,0.2911498546600342,0.17814399302005768,-0.3304460942745209,0.9644197225570679,0.6172336339950562,1.6204806566238403,-0.03684553503990173,0.0398019514977932,0.43019556999206543,1.6299020051956177,0.040121015161275864,0.04132666066288948,0.610884428024292,2.2831969261169434,-0.23175832629203796,0.006261677946895361,0.43592673540115356,2.26676344871521,-0.17640236020088196,0.0034323472063988447,0.6178515553474426,2.8703556060791016,0.04803172126412392,0.00016827178478706628,0.4249330461025238,2.896998405456543,-0.14365385472774506,9.496149141341448e-05,0.6194413900375366,2.9532437324523926,0.04932732135057449,0.00021998144802637398,0.42393365502357483,2.986056089401245,-0.15947429835796356,0.00016452759155072272,0.5949951410293579,3.0381839275360107,-0.39824748039245605,0.0002389788132859394,0.4473324716091156,3.0666656494140625,-0.6590162515640259,0.0003619507479015738
Correct,0.49233952164649963,0.6399675011634827,-0.4080052971839905,0.9999967217445374,0.5054948329925537,0.6051393151283264,-0.3311074376106262,0.9999948143959045,0.5151960849761963,0.6073092818260193,-0.3308117687702179,0.9999921321868896,0.5243390798568726,0.6098536849021912,-0.3304048478603363,0.9999943375587463,0.4764089584350586,0.6072354316711426,-0.3276994824409485,0.9999949336051941,0.4661142826080322,0.6112043857574463,-0.3274593949317932,0.9999926686286926,0.45543795824050903,0.6159539222717285,-0.32757216691970825,0.9999953508377075,0.5381835699081421,0.6419366002082825,-0.03496735543012619,0.9999921917915344,0.4367668032646179,0.65324467420578,-0.005368529353290796,0.999995768070221,0.5129772424697876,0.698278546333313,-0.3140668272972107,0.9999857544898987,0.4738289415836334,0.7039679884910583,-0.3067057728767395,0.9999889135360718,0.6344455480575562,0.8625847697257996,0.007319080643355846,0.9986380338668823,0.36051028966903687,0.8840577006340027,-0.01614728569984436,0.9988513588905334,0.807191014289856,0.6106709241867065,-0.21257515251636505,0.9914770722389221,0.2147698849439621,0.620369017124176,-0.17991992831230164,0.9971367716789246,0.7778533697128296,0.2665812075138092,-0.39646345376968384,0.9895208477973938,0.25179392099380493,0.26254701614379883,-0.31413641571998596,0.9882862567901611,0.7831551432609558,0.17963248491287231,-0.48293668031692505,0.9755493998527527,0.25103116035461426,0.19216352701187134,-0.4166511595249176,0.9541548490524292,0.7623182535171509,0.16844183206558228,-0.46378985047340393,0.9789059162139893,0.26898276805877686,0.17798122763633728,-0.37468576431274414,0.9626219868659973,0.7548450231552124,0.20691561698913574,-0.4135269224643707,0.9790422916412354,0.27502894401550293,0.2051508128643036,-0.3242642879486084,0.9649767279624939,0.617393970489502,1.6394317150115967,-0.03686080127954483,0.039233580231666565,0.42970046401023865,1.647825837135315,0.04015474393963814,0.04038311168551445,0.6112259030342102,2.30619478225708,-0.2069229632616043,0.006419321987777948,0.43562331795692444,2.2865588665008545,-0.159849613904953,0.0034378336276859045,0.6179078817367554,2.890213966369629,0.07943664491176605,0.00017602983280085027,0.4250151216983795,2.9061310291290283,-0.11175376176834106,9.106891229748726e-05,0.6196641325950623,2.9749770164489746,0.08060695976018906,0.00023609872732777148,0.42406028509140015,2.9941580295562744,-0.12571999430656433,0.00016320821305271238,0.5950136184692383,3.056384563446045,-0.37410300970077515,0.00023617714759893715,0.44748586416244507,3.0778894424438477,-0.6234769225120544,0.0003495269047562033
Correct,0.494297593832016,0.639971137046814,-0.4490860402584076,0.9999966621398926,0.5071830153465271,0.6049960851669312,-0.37292930483818054,0.9999946355819702,0.5170069932937622,0.6071560978889465,-0.37262168526649475,0.9999918937683105,0.5262739062309265,0.6096529364585876,-0.37220150232315063,0.999994158744812,0.47683820128440857,0.6070514917373657,-0.3715094327926636,0.999994695186615,0.46633249521255493,0.610984206199646,-0.37121832370758057,0.9999923706054688,0.45549434423446655,0.6157211065292358,-0.37137991189956665,0.9999951720237732,0.5410978198051453,0.6413872241973877,-0.06295786798000336,0.9999921917915344,0.4366380274295807,0.6532232165336609,-0.042168114334344864,0.9999957084655762,0.5149410367012024,0.6985034942626953,-0.3485768139362335,0.9999855160713196,0.47523587942123413,0.7045338749885559,-0.34405797719955444,0.9999887943267822,0.6390216946601868,0.8673577308654785,0.00709083816036582,0.9986914396286011,0.3583814799785614,0.8841923475265503,-0.015052351169288158,0.9988487958908081,0.831743061542511,0.6755569577217102,-0.2202354371547699,0.9919483661651611,0.18045072257518768,0.6634959578514099,-0.17943257093429565,0.9972988963127136,0.7965928316116333,0.32473060488700867,-0.3953232169151306,0.9900283217430115,0.231561541557312,0.29518815875053406,-0.26192763447761536,0.9887025356292725,0.7982850670814514,0.23641107976436615,-0.4774797558784485,0.9759321808815002,0.23331329226493835,0.21626070141792297,-0.35040950775146484,0.9543951749801636,0.7774128913879395,0.2249210625886917,-0.4394642412662506,0.9791208505630493,0.25501447916030884,0.2084532380104065,-0.29243004322052,0.9627596735954285,0.7705104351043701,0.2576277554035187,-0.40676552057266235,0.9792964458465576,0.25996389985084534,0.24150441586971283,-0.2644173502922058,0.9651504158973694,0.6161110997200012,1.665637493133545,-0.03700324520468712,0.0384027436375618,0.4182444214820862,1.668513298034668,0.04040843993425369,0.039010219275951385,0.6101075410842896,2.3391506671905518,-0.2121751755475998,0.006326719187200069,0.4212375581264496,2.3149125576019287,-0.1519375741481781,0.0032911470625549555,0.6123346090316772,2.921295404434204,0.06060944125056267,0.00017422685050405562,0.4094710946083069,2.9286723136901855,-0.12261708080768585,8.584005263401195e-05,0.6146555542945862,3.00711727142334,0.061281800270080566,0.00024000687699299306,0.4069232940673828,3.0179250240325928,-0.13757799565792084,0.00015536586579401046,0.5881948471069336,3.096006155014038,-0.40116816759109497,0.0002308343828190118,0.43316084146499634,3.1086432933807373,-0.6307991743087769,0.00033473799703642726
Correct,0.4972435534000397,0.6338655352592468,-0.5117800235748291,0.9999966025352478,0.5100551843643188,0.597976803779602,-0.44060444831848145,0.9999943375587463,0.5196231603622437,0.6006101965904236,-0.4402341842651367,0.9999915957450867,0.5289033651351929,0.6032986044883728,-0.4397209584712982,0.9999938607215881,0.478079617023468,0.5985655188560486,-0.4357697069644928,0.9999944567680359,0.4670150876045227,0.6019843816757202,-0.43548527359962463,0.9999921917915344,0.4556596279144287,0.6062105298042297,-0.4356537461280823,0.9999949336051941,0.5440754890441895,0.6363555192947388,-0.13183090090751648,0.9999922513961792,0.4364658296108246,0.6424894332885742,-0.10105331987142563,0.9999956488609314,0.5180215835571289,0.6927193999290466,-0.41087669134140015,0.9999858140945435,0.47715529799461365,0.6974905729293823,-0.4038160741329193,0.9999889731407166,0.645596444606781,0.8744504451751709,-0.027753617614507675,0.9987684488296509,0.3543800711631775,0.8858991861343384,-0.031243955716490746,0.9988969564437866,0.8573232889175415,0.77634596824646,-0.2793545126914978,0.9924938082695007,0.15097378194332123,0.7422756552696228,-0.30928248167037964,0.9974019527435303,0.8178055882453918,0.4133110046386719,-0.4522530436515808,0.9907512068748474,0.2037382572889328,0.3793180286884308,-0.5678137540817261,0.989277720451355,0.81995689868927,0.32270118594169617,-0.5139085054397583,0.977240264415741,0.20306682586669922,0.3044496774673462,-0.6685656309127808,0.9560827016830444,0.798845648765564,0.3151096701622009,-0.4402093291282654,0.9801661968231201,0.22869651019573212,0.2960500121116638,-0.5873807668685913,0.9640007019042969,0.7918134927749634,0.346855491399765,-0.4442063868045807,0.9802409410476685,0.2359120398759842,0.3213355243206024,-0.5642064213752747,0.9662930369377136,0.6116722822189331,1.6762394905090332,-0.03887999802827835,0.03589469939470291,0.4008781313896179,1.6762659549713135,0.04251575469970703,0.03645588830113411,0.601148247718811,2.3590707778930664,-0.24610817432403564,0.006005070172250271,0.40447813272476196,2.33750581741333,-0.15523523092269897,0.0030631651170551777,0.5987747311592102,2.9492828845977783,0.01673107221722603,0.00016543544188607484,0.39349377155303955,2.9571235179901123,-0.12504903972148895,7.910294516477734e-05,0.6031886339187622,3.0336453914642334,0.016985101625323296,0.00022847439686302096,0.3894679844379425,3.046231508255005,-0.1385274976491928,0.00014455986092798412,0.5714102387428284,3.130671501159668,-0.45074033737182617,0.0002180310111725703,0.4145084023475647,3.144503116607666,-0.6444783806800842,0.00031285372097045183
Correct,0.49723291397094727,0.6337504386901855,-0.5503455400466919,0.9999964237213135,0.510331392288208,0.5960436463356018,-0.48430076241493225,0.9999939203262329,0.5200026631355286,0.5989683270454407,-0.48410582542419434,0.9999911785125732,0.529061496257782,0.6021655201911926,-0.48365187644958496,0.9999934434890747,0.4780448079109192,0.5954857468605042,-0.4741637706756592,0.9999939799308777,0.4666406214237213,0.5983685851097107,-0.4738178253173828,0.9999917149543762,0.454865038394928,0.6023301482200623,-0.4739648699760437,0.9999945163726807,0.5445480942726135,0.6355481743812561,-0.18073926866054535,0.9999920725822449,0.4361298978328705,0.6376310586929321,-0.12221375852823257,0.9999954700469971,0.5181267261505127,0.6927882432937622,-0.45047813653945923,0.999985933303833,0.4770568311214447,0.696949303150177,-0.4358890652656555,0.9999889731407166,0.6482058763504028,0.881801426410675,-0.058825939893722534,0.998834490776062,0.3502829372882843,0.887290358543396,-0.004648896865546703,0.9989061951637268,0.8673108220100403,0.8486626744270325,-0.2876226305961609,0.9928247928619385,0.130450040102005,0.799737811088562,-0.11919315159320831,0.9974754452705383,0.838068962097168,0.48168325424194336,-0.4625195860862732,0.9914861917495728,0.1915053427219391,0.4149809181690216,-0.2496500313282013,0.9898755550384521,0.8426777124404907,0.38451436161994934,-0.5196589231491089,0.978780210018158,0.19188424944877625,0.3429921567440033,-0.31292107701301575,0.9578415155410767,0.8199666738510132,0.37186399102211,-0.44251808524131775,0.9814527630805969,0.21671517193317413,0.3382920026779175,-0.23526795208454132,0.965346097946167,0.8114315867424011,0.40611618757247925,-0.45273351669311523,0.9814248085021973,0.22363844513893127,0.3626789450645447,-0.24138057231903076,0.9675000309944153,0.6114686727523804,1.6784719228744507,-0.05745076388120651,0.033003807067871094,0.39958497881889343,1.685462236404419,0.06125874072313309,0.03346649184823036,0.6019890308380127,2.3625364303588867,-0.2564525604248047,0.005717594642192125,0.4073055684566498,2.351602792739868,-0.10126964002847672,0.002882770961150527,0.5998995304107666,2.9524078369140625,0.019704969599843025,0.0001659855479374528,0.4025832712650299,2.9632680416107178,-0.032856278121471405,7.37221198505722e-05,0.6063482761383057,3.035768985748291,0.019435971975326538,0.00022946203534957021,0.39850765466690063,3.048884868621826,-0.04039241001009941,0.00014005033881403506,0.5721068382263184,3.134593963623047,-0.44473132491111755,0.00020918856898788363,0.4286305904388428,3.154592514038086,-0.5383238196372986,0.00030203175265341997
Correct,0.500069797039032,0.630811333656311,-0.5929210186004639,0.9999966621398926,0.5136926174163818,0.5891282558441162,-0.5266951322555542,0.9999942779541016,0.5227895975112915,0.5917664170265198,-0.5264264345169067,0.9999917149543762,0.5321928858757019,0.5947198867797852,-0.5259895920753479,0.9999938011169434,0.479621559381485,0.5881142616271973,-0.5172719359397888,0.9999942779541016,0.4676136374473572,0.5905165672302246,-0.5167372226715088,0.9999921917915344,0.45565080642700195,0.5939039587974548,-0.5168803334236145,0.9999947547912598,0.548207700252533,0.6292113661766052,-0.22123655676841736,0.9999926090240479,0.4367353916168213,0.6301059126853943,-0.16619561612606049,0.999995768070221,0.5211900472640991,0.6903188824653625,-0.49316316843032837,0.9999869465827942,0.4799196124076843,0.6948643326759338,-0.47966066002845764,0.9999897480010986,0.6533635854721069,0.8954142332077026,-0.10027309507131577,0.9989081621170044,0.34909072518348694,0.8874979019165039,-0.03867313265800476,0.9989432096481323,0.8699496388435364,0.9192500710487366,-0.36632201075553894,0.9922859072685242,0.11690080165863037,0.8572506308555603,-0.2256392538547516,0.9968966841697693,0.8651026487350464,0.5556730031967163,-0.6482132077217102,0.9921543002128601,0.1700345277786255,0.4602624773979187,-0.47436729073524475,0.9899429678916931,0.8664226531982422,0.44525930285453796,-0.7188948392868042,0.9803645610809326,0.17334583401679993,0.3830215036869049,-0.5555241703987122,0.9588428139686584,0.8432881236076355,0.4199909567832947,-0.6512801051139832,0.9828077554702759,0.1995069682598114,0.37603023648262024,-0.46527552604675293,0.9663131237030029,0.8348020315170288,0.45864224433898926,-0.641961932182312,0.9826872944831848,0.20560772716999054,0.40236204862594604,-0.466888427734375,0.9684640169143677,0.610824465751648,1.6920413970947266,-0.06623409688472748,0.030049065127968788,0.39165350794792175,1.696315050125122,0.0704498440027237,0.03047683648765087,0.6013588905334473,2.3760342597961426,-0.2300383299589157,0.0052603380754590034,0.4040331244468689,2.381608009338379,0.033591676503419876,0.0026163391303271055,0.600699245929718,2.9624087810516357,0.10161304473876953,0.00015645708481315523,0.4033741056919098,2.9766042232513428,0.21045930683612823,6.671825394732878e-05,0.6064585447311401,3.0478603839874268,0.11065808683633804,0.00022022037592250854,0.40011829137802124,3.0588605403900146,0.21434660255908966,0.00012818319373764098,0.5736799836158752,3.1390116214752197,-0.3668400049209595,0.00019786154734902084,0.42907705903053284,3.163909673690796,-0.282962828874588,0.0002780670765787363
